id,url,title,price,price_per_m2,rooms,area,floor,total_floors,address,district,city
1004561072,https://krisha.kz/a/show/1004561072,2-комнатная квартира · 37 м² · 3/5 этаж,23500000,635135,2,37,3,5,"Бостандыкский р-н, Лебедев көшесі — Ул Сатпаева",Бостандыкский р-н,Алматы
1003805771,https://krisha.kz/a/show/1003805771,2-комнатная квартира · 76.7 м² · 2/15 этаж,57000000,743155,2,76.7,2,15,"Ауэзовский р-н, Навои 60 — Навои Жандосова",Ауэзовский р-н,Алматы
760838494,https://krisha.kz/a/show/760838494,2-комнатная квартира · 51 м² · 1/5 этаж,35000000,686275,2,51,1,5,"Медеуский р-н, мкр Думан-2 21",Медеуский р-н,Алматы
760495313,https://krisha.kz/a/show/760495313,3-комнатная квартира · 70.4 м² · 8/12 этаж,42999999,610795,3,70.4,8,12,"Алатауский р-н, мкр Акбулак, Дарабоз — проспект Момышулы",Алатауский р-н,Алматы
760234656,https://krisha.kz/a/show/760234656,2-комнатная квартира · 47.9 м² · 3/13 этаж,49000000,1022965,2,47.9,3,13,"Бостандыкский р-н, Гагарина 194",Бостандыкский р-н,Алматы
1010135143,https://krisha.kz/a/show/1010135143,2-комнатная квартира · 47 м² · 4/5 этаж,22000000,468085,2,47,4,5,Тауелсиздик 35,Тауелсиздик 35,Костанай
688483072,https://krisha.kz/a/show/688483072,1-комнатная квартира · 31 м² · 4/5 этаж,19500000,629032,1,31,4,5,"Алатауский р-н, мкр Коккайнар, Автоцон Саялы — Автоцон Аркалык Саялы 2",Алатауский р-н,Алматы
1009740744,https://krisha.kz/a/show/1009740744,3-комнатная квартира · 60.8 м² · 3/5 этаж,23000000,378289,3,60.8,3,5,"Сарыарка р-н, Пр. Богенбай Батыр 55",Сарыарка р-н,Астана
1009192058,https://krisha.kz/a/show/1009192058,3-комнатная квартира · 95 м² · 14/24 этаж,58000000,610526,3,95,14,24,"Алматы р-н, Айнакол 66/1",Алматы р-н,Астана
1009126921,https://krisha.kz/a/show/1009126921,2-комнатная квартира · 58 м² · 7/20 этаж,38000000,655172,2,58,7,20,"Алмалинский р-н, мкр Тастак-3, Брусиловского 163",Алмалинский р-н,Алматы
1010206336,https://krisha.kz/a/show/1010206336,1-комнатная квартира · 39 м² · 8/9 этаж,47000000,1205128,1,39,8,9,"Ауэзовский р-н, Навои",Ауэзовский р-н,Алматы
1008846376,https://krisha.kz/a/show/1008846376,2-комнатная квартира · 47 м² · 2/3 этаж,29500000,627660,2,47,2,3,"Наурызбайский р-н, мкр Акжар, Береке — ЖК Qadam",Наурызбайский р-н,Алматы
1005757687,https://krisha.kz/a/show/1005757687,3-комнатная квартира · 58 м² · 1/4 этаж,38000000,655172,3,58,1,4,"Ауэзовский р-н, мкр №3 — Абая Сайна",Ауэзовский р-н,Алматы
1003067453,https://krisha.kz/a/show/1003067453,3-комнатная квартира · 91 м² · 2/13 этаж,68000000,747253,3,91,2,13,"Бостандыкский р-н, Журавлева 28к2",Бостандыкский р-н,Алматы
1001739809,https://krisha.kz/a/show/1001739809,3-комнатная квартира · 87 м² · 4/9 этаж,57000000,655172,3,87,4,9,"Сарайшык р-н, Шамши Калдаяков 58 — М.Тынышбайулы",Сарайшык р-н,Астана
1010154679,https://krisha.kz/a/show/1010154679,3-комнатная квартира · 101 м² · 2/5 этаж,107000000,1059406,3,101,2,5,"Бостандыкский р-н, мкр Коктем-1 — Бухар Жырау/Байтурсынова",Бостандыкский р-н,Алматы
1009490810,https://krisha.kz/a/show/1009490810,2-комнатная квартира · 39.3 м² · 2/4 этаж,17000000,432570,2,39.3,2,4,Ниеткалиева 12,Ниеткалиева 12,Тараз
1004063070,https://krisha.kz/a/show/1004063070,5-комнатная квартира · 211.3 м² · 3/10 этаж,199000000,941789,5,211.3,3,10,"Есильский р-н, А. Бокейханова 3Б — Бокейхана-Керей-Жанибек",Есильский р-н,Астана
1004523712,https://krisha.kz/a/show/1004523712,3-комнатная квартира · 92 м² · 8/14 этаж,73000000,793478,3,92,8,14,"Бостандыкский р-н, Масанчи — ТОП ЦЕНА",Бостандыкский р-н,Алматы
1004699211,https://krisha.kz/a/show/1004699211,1-комнатная квартира · 28.09 м²,18108468,644659,1,28.09,,,"Нура р-н, Е 908 23",Нура р-н,Астана
1002257544,https://krisha.kz/a/show/1002257544,3-комнатная квартира · 85 м²,35700000,420000,3,85,,,Азаттык 21/2,Азаттык 21/2,Атырау
762068089,https://krisha.kz/a/show/762068089,3-комнатная квартира · 86.63 м²,49603840,572594,3,86.63,,,"Абайский р-н, мкр Акжайык, Толеметова",Абайский р-н,Шымкент
761883874,https://krisha.kz/a/show/761883874,4-комнатная квартира · 128.38 м²,84602420,659000,4,128.38,,,"Сарайшык р-н, Сагадат Нурмагамбетов 15, 16",Сарайшык р-н,Астана
693146382,https://krisha.kz/a/show/693146382,2-комнатная квартира · 86.7 м²,52020000,600000,2,86.7,,,"Казыбек би р-н, Ержанова 63/2",Казыбек би р-н,Караганда
697730846,https://krisha.kz/a/show/697730846,4-комнатная квартира · 133.99 м²,75168390,561000,4,133.99,,,"Аль-Фарабийский р-н, мкр Тараз, вдоль улицы Рыскулова 33/2",Аль-Фарабийский р-н,Шымкент
686668108,https://krisha.kz/a/show/686668108,3-комнатная квартира · 85.89 м²,34356000,400000,3,85.89,,,"Абайский р-н, Толеметова 106/3",Абайский р-н,Шымкент
761715825,https://krisha.kz/a/show/761715825,2-комнатная квартира · 62.95 м²,49161049,780954,2,62.95,,,"Есильский р-н, Е-321 6/2",Есильский р-н,Астана
1009939515,https://krisha.kz/a/show/1009939515,2-комнатная квартира · 87.8 м²,39510000,450000,2,87.8,,,40-й мкр 2,40-й мкр 2,Актау
677521645,https://krisha.kz/a/show/677521645,2-комнатная квартира · 104.5 м²,125400000,1200000,2,104.5,,,"Ауэзовский р-н, Аскарова — Саина",Ауэзовский р-н,Алматы
677521650,https://krisha.kz/a/show/677521650,3-комнатная квартира · 100.6 м²,103618000,1030000,3,100.6,,,"Ауэзовский р-н, Аскарова — Саина",Ауэзовский р-н,Алматы
761936143,https://krisha.kz/a/show/761936143,2-комнатная квартира · 52 м² · 7/12 этаж,37900000,728846,2,52,7,12,"Алатауский р-н, мкр Гажайып, Бауыржана Момышулы — Монке би",Алатауский р-н,Алматы
1005695498,https://krisha.kz/a/show/1005695498,3-комнатная квартира · 63.5 м² · 1/4 этаж,33000000,519685,3,63.5,1,4,"Турксибский р-н, Суюнбая 306",Турксибский р-н,Алматы
1009461040,https://krisha.kz/a/show/1009461040,1-комнатная квартира · 33 м² · 12/12 этаж,25000000,757576,1,33,12,12,"Сарыарка р-н, Чингиз Айтматов 77/2 — Айтматова",Сарыарка р-н,Астана
1009446219,https://krisha.kz/a/show/1009446219,2-комнатная квартира · 48.7 м² · 1/2 этаж,30000000,616016,2,48.7,1,2,"Турксибский р-н, Тынышбаева — Тынышбаева - Кунгурская, напротив вокзала Алматы-1",Турксибский р-н,Алматы
1009067156,https://krisha.kz/a/show/1009067156,2-комнатная квартира · 65.4 м² · 4/11 этаж,49000000,749235,2,65.4,4,11,"Ауэзовский р-н, мкр Аксай-1, Райымбека 522/1",Ауэзовский р-н,Алматы
1008761285,https://krisha.kz/a/show/1008761285,2-комнатная квартира · 48 м² · 9/17 этаж,35000000,729167,2,48,9,17,"Нура р-н, Е 908 23",Нура р-н,Астана
1008646624,https://krisha.kz/a/show/1008646624,4-комнатная квартира · 94 м² · 12/12 этаж,70000000,744681,4,94,12,12,"Алатауский р-н, мкр Гажайып, Бауыржан Момышулы",Алатауский р-н,Алматы
1008567070,https://krisha.kz/a/show/1008567070,2-комнатная квартира · 50 м² · 5/13 этаж,44000000,880000,2,50,5,13,"Ауэзовский р-н, Райымбека — Между улица Толе би – Райымбека",Ауэзовский р-н,Алматы
1008194752,https://krisha.kz/a/show/1008194752,4-комнатная квартира · 132.6 м² · 1/6 этаж,88000000,663650,4,132.6,1,6,"Наурызбайский р-н, Илтипат — Абая",Наурызбайский р-н,Алматы
1007867619,https://krisha.kz/a/show/1007867619,3-комнатная квартира · 84 м² · 6/17 этаж,58000000,690476,3,84,6,17,"Есильский р-н, Хусейн Бен Талал 39/1 — Мәңгілік ел",Есильский р-н,Астана
1007465453,https://krisha.kz/a/show/1007465453,2-комнатная квартира · 40 м² · 3/12 этаж,54000000,1350000,2,40,3,12,"Алмалинский р-н, Сейфуллина 469а/1 — проспект Сейфуллина",Алмалинский р-н,Алматы
1006042603,https://krisha.kz/a/show/1006042603,3-комнатная квартира · 80 м² · 4/7 этаж,40900000,511250,3,80,4,7,"Нура р-н, Е-489 5",Нура р-н,Астана
1005147192,https://krisha.kz/a/show/1005147192,3-комнатная квартира · 90 м² · 1/10 этаж,75000000,833333,3,90,1,10,"Есильский р-н, Туран 40/2 — Туран, Керей Жанибек Хандар, Орынбор, Кабанбай батыр",Есильский р-н,Астана
1005110765,https://krisha.kz/a/show/1005110765,2-комнатная квартира · 49.9 м² · 3/12 этаж,46500000,931864,2,49.9,3,12,"Бостандыкский р-н, Жандосова",Бостандыкский р-н,Алматы
1004542228,https://krisha.kz/a/show/1004542228,3-комнатная квартира · 85.3 м² · 1/9 этаж,44999000,527538,3,85.3,1,9,"Турксибский р-н, мкр Жас Канат, Пк кунаева 336",Турксибский р-н,Алматы
1009994259,https://krisha.kz/a/show/1009994259,1-комнатная квартира · 43.65 м²,36142200,828000,1,43.65,,,"Алатауский р-н, мкр Гажайып, ​Гажайып микрорайон 11/19",Алатауский р-н,Алматы
1009994989,https://krisha.kz/a/show/1009994989,2-комнатная квартира · 60.1 м²,49883000,830000,2,60.1,,,"Медеуский р-н, ​Приканальная БАК 99а",Медеуский р-н,Алматы
1005834539,https://krisha.kz/a/show/1005834539,3-комнатная квартира · 104.22 м²,81187380,779000,3,104.22,,,"Нура р-н, Е-899 5/1а",Нура р-н,Астана
1005837200,https://krisha.kz/a/show/1005837200,1-комнатная квартира · 43.1 м²,38790000,900000,1,43.1,,,"Есильский р-н, Хусейн бен Талал 37",Есильский р-н,Астана
1004698980,https://krisha.kz/a/show/1004698980,2-комнатная квартира · 59.94 м²,34645320,578000,2,59.94,,,"Нура р-н, Улы Дала 14",Нура р-н,Астана
1003290560,https://krisha.kz/a/show/1003290560,3-комнатная квартира · 84.55 м²,57494000,680000,3,84.55,,,"Есильский р-н, Турар Рыскулов 18/7",Есильский р-н,Астана
697968797,https://krisha.kz/a/show/697968797,5-комнатная квартира · 162.47 м²,167344100,1030000,5,162.47,,,"Нура р-н, Кайым Мухамедханов 6/1",Нура р-н,Астана
693826793,https://krisha.kz/a/show/693826793,2-комнатная квартира · 50.98 м²,42007520,824000,2,50.98,,,"Алатауский р-н, Бауыржана Момышулы 11/14а",Алатауский р-н,Алматы
1009938788,https://krisha.kz/a/show/1009938788,1-комнатная квартира · 48.1 м²,21645000,450000,1,48.1,,,40-й мкр 2,40-й мкр 2,Актау
684354892,https://krisha.kz/a/show/684354892,3-комнатная квартира · 108.8 м²,108800000,1000000,3,108.8,,,"Бостандыкский р-н, Жарокова 218",Бостандыкский р-н,Алматы
48623111,https://krisha.kz/a/show/48623111,1-комнатная квартира · 27.4 м²,8220000,300000,1,27.4,,,"Нура р-н, мкр Уркер, Укили Ыбырай 15",Нура р-н,Астана
1010257331,https://krisha.kz/a/show/1010257331,3-комнатная квартира · 110 м² · 8/14 этаж,170000000,1545455,3,110,8,14,"Нура р-н, Кайым Мухамедханов 1, 1/1, 1/2",Нура р-н,Астана
1007328783,https://krisha.kz/a/show/1007328783,2-комнатная квартира · 55.6 м² · 4/14 этаж,43000000,773381,2,55.6,4,14,"Алматы р-н, Нажимеденова 62",Алматы р-н,Астана
1008619555,https://krisha.kz/a/show/1008619555,1-комнатная квартира · 41 м² · 8/9 этаж,29900000,729268,1,41,8,9,"Есильский р-н, Мәңгілік Ел 52 — Улы Дала",Есильский р-н,Астана
1008448585,https://krisha.kz/a/show/1008448585,2-комнатная квартира · 68.7 м² · 5/9 этаж,38000000,553130,2,68.7,5,9,"Алатауский р-н, мкр Акбулак 145 — Рыскулова момышулы",Алатауский р-н,Алматы
698530163,https://krisha.kz/a/show/698530163,2-комнатная квартира · 77.2 м² · 5/6 этаж,43000000,556995,2,77.2,5,6,"Нура р-н, Нарикбаева — ГОРЯЧЕЕ ПРЕДЛОЖЕНИЕ",Нура р-н,Астана
688070600,https://krisha.kz/a/show/688070600,1-комнатная квартира · 30 м² · 5/6 этаж,24000000,800000,1,30,5,6,"Алатауский р-н, мкр Саялы",Алатауский р-н,Алматы
685819397,https://krisha.kz/a/show/685819397,2-комнатная квартира · 52 м² · 4/5 этаж,31000000,596154,2,52,4,5,"Наурызбайский р-н, мкр Калкаман-1, Ашимова — Райымбека",Наурызбайский р-н,Алматы
1009622716,https://krisha.kz/a/show/1009622716,2-комнатная квартира · 50 м² · 5/5 этаж,33500000,670000,2,50,5,5,"Алатауский р-н, 20-й микрорайон 22",Алатауский р-н,Алматы
1009310589,https://krisha.kz/a/show/1009310589,3-комнатная квартира · 90 м² · 5/9 этаж,96000000,1066667,3,90,5,9,"Ауэзовский р-н, Навои 30/1",Ауэзовский р-н,Алматы
1008899029,https://krisha.kz/a/show/1008899029,1-комнатная квартира · 27.4 м² · 8/12 этаж,21440000,782482,1,27.4,8,12,"Алатауский р-н, мкр Алгабас, Омарова — Омарова",Алатауский р-н,Алматы
1008671965,https://krisha.kz/a/show/1008671965,3-комнатная квартира · 70.4 м² · 11/12 этаж,45000000,639205,3,70.4,11,12,"Алатауский р-н, мкр Дарабоз — Момышұлы",Алатауский р-н,Алматы
1008189759,https://krisha.kz/a/show/1008189759,2-комнатная квартира · 57.7 м² · 11/12 этаж,35500000,615251,2,57.7,11,12,"Алатауский р-н, мкр Акбулак, 1-я улица 43/2",Алатауский р-н,Алматы
1008016472,https://krisha.kz/a/show/1008016472,2-комнатная квартира · 40 м² · 12/15 этаж,33500000,837500,2,40,12,15,"Нура р-н, Туран 71 — Улы Дала",Нура р-н,Астана
1007794202,https://krisha.kz/a/show/1007794202,3-комнатная квартира · 76 м² · 3/9 этаж,46000000,605263,3,76,3,9,"Алатауский р-н, мкр Зердели",Алатауский р-н,Алматы
1007245703,https://krisha.kz/a/show/1007245703,1-комнатная квартира · 38.7 м² · 9/9 этаж,27000000,697674,1,38.7,9,9,"Алматы р-н, Тауелсиздик 25/1",Алматы р-н,Астана
1002376651,https://krisha.kz/a/show/1002376651,3-комнатная квартира · 111.7 м² · 13/14 этаж,80000000,716204,3,111.7,13,14,"Бостандыкский р-н, Жандосова 94/8",Бостандыкский р-н,Алматы
1001905975,https://krisha.kz/a/show/1001905975,2-комнатная квартира · 47 м² · 2/10 этаж,32000000,680851,2,47,2,10,"Турксибский р-н, Сейфуллина 51",Турксибский р-н,Алматы
1000265422,https://krisha.kz/a/show/1000265422,3-комнатная квартира · 77.7 м² · 1/3 этаж,41500000,534106,3,77.7,1,3,"Бостандыкский р-н, 16 улица",Бостандыкский р-н,Алматы
1002708872,https://krisha.kz/a/show/1002708872,4-комнатная квартира · 91.68 м²,54732960,597000,4,91.68,,,"Нура р-н, Шафика Чокина 4",Нура р-н,Астана
697968793,https://krisha.kz/a/show/697968793,3-комнатная квартира · 130.32 м²,116897040,897000,3,130.32,,,"Нура р-н, Кайым Мухамедханов 6/1",Нура р-н,Астана
697969420,https://krisha.kz/a/show/697969420,5-комнатная квартира · 244.18 м²,219029460,897000,5,244.18,,,"Абайский р-н, мкр Северо-Запад, Толеметова 68",Абайский р-н,Шымкент
686655375,https://krisha.kz/a/show/686655375,3-комнатная квартира · 81.67 м²,32668000,400000,3,81.67,,,"Абайский р-н, Толеметова 106/3",Абайский р-н,Шымкент
680586691,https://krisha.kz/a/show/680586691,1-комнатная квартира · 51.7 м²,17061000,330000,1,51.7,,,Бисена Жумагалиева 55,Бисена Жумагалиева 55,Уральск
680419261,https://krisha.kz/a/show/680419261,2-комнатная квартира · 58.82 м²,29115900,495000,2,58.82,,,"Каратауский р-н, квартал 189",Каратауский р-н,Шымкент
667684878,https://krisha.kz/a/show/667684878,2-комнатная квартира · 108.2 м²,72494000,670000,2,108.2,,,"Бостандыкский р-н, мкр Ерменсай, Ушкемпирова 42",Бостандыкский р-н,Алматы
669518585,https://krisha.kz/a/show/669518585,1-комнатная квартира · 41.2 м²,12360000,300000,1,41.2,,,"Нура р-н, мкр Уркер, Укили Ыбырай 15",Нура р-н,Астана
1004454709,https://krisha.kz/a/show/1004454709,3-комнатная квартира · 61.8 м² · 2/10 этаж,40000000,647249,3,61.8,2,10,"Наурызбайский р-н, мкр Шугыла 14/7 — Жунисова/ толе би",Наурызбайский р-н,Алматы
1007976349,https://krisha.kz/a/show/1007976349,2-комнатная квартира · 44.5 м² · 6/10 этаж,31500000,707865,2,44.5,6,10,"Алматы р-н, Таскескен 17 А,Б — С. Нурмаганбетова и Таскескен",Алматы р-н,Астана
761125067,https://krisha.kz/a/show/761125067,2-комнатная квартира · 64 м² · 8/9 этаж,35000000,546875,2,64,8,9,"Алатауский р-н, мкр Аккент",Алатауский р-н,Алматы
691547873,https://krisha.kz/a/show/691547873,2-комнатная квартира · 71 м² · 2/9 этаж,62000000,873239,2,71,2,9,"Медеуский р-н, Богенбай батыра",Медеуский р-н,Алматы
1010097353,https://krisha.kz/a/show/1010097353,3-комнатная квартира · 90 м² · 14/14 этаж,44900000,498889,3,90,14,14,"р-н Байконур, Сакена Сейфуллина 41",р-н Байконур,Астана
1009755434,https://krisha.kz/a/show/1009755434,1-комнатная квартира · 42 м² · 2/4 этаж,28500000,678571,1,42,2,4,"Турксибский р-н, мкр Нуршашкан (Колхозши), Санлак 2",Турксибский р-н,Алматы
1009209790,https://krisha.kz/a/show/1009209790,3-комнатная квартира · 87 м² · 11/12 этаж,43500000,500000,3,87,11,12,"Нура р-н, Е-429 26",Нура р-н,Астана
1009164751,https://krisha.kz/a/show/1009164751,2-комнатная квартира · 52 м² · 4/12 этаж,28500000,548077,2,52,4,12,"Алматы р-н, Рыскулбекова 31/1",Алматы р-н,Астана
1008453711,https://krisha.kz/a/show/1008453711,4-комнатная квартира · 88 м² · 5/6 этаж,99000000,1125000,4,88,5,6,"Бостандыкский р-н, Назарбаева 193 — Сатпаева",Бостандыкский р-н,Алматы
1006206908,https://krisha.kz/a/show/1006206908,1-комнатная квартира · 28.1 м² · 5/5 этаж,19500000,693950,1,28.1,5,5,"Алатауский р-н, 20-й микрорайон — Ипотека",Алатауский р-н,Алматы
1005788016,https://krisha.kz/a/show/1005788016,2-комнатная квартира · 63.1 м² · 1/18 этаж,56400000,893819,2,63.1,1,18,"Бостандыкский р-н, Абая — Брусиловского",Бостандыкский р-н,Алматы
1004536087,https://krisha.kz/a/show/1004536087,2-комнатная квартира · 42 м² · 3/4 этаж,35500000,845238,2,42,3,4,"Алмалинский р-н, Досмухомедова 67",Алмалинский р-н,Алматы
1000204732,https://krisha.kz/a/show/1000204732,1-комнатная квартира · 39.33 м² · 5/5 этаж,13500000,343249,1,39.33,5,5,"Нура р-н, Кургальжинское шоссе 104",Нура р-н,Астана
1001511516,https://krisha.kz/a/show/1001511516,3-комнатная квартира · 86 м² · 3/5 этаж,35000000,406977,3,86,3,5,мкр Нурсая 91,мкр Нурсая 91,Атырау
1009995074,https://krisha.kz/a/show/1009995074,4-комнатная квартира · 102.3 м²,70587000,690000,4,102.3,,,"Медеуский р-н, ​Приканальная БАК 99а",Медеуский р-н,Алматы
1010088316,https://krisha.kz/a/show/1010088316,3-комнатная квартира · 134.55 м²,146121300,1086000,3,134.55,,,"Нура р-н, Е 900 5",Нура р-н,Астана
1004370273,https://krisha.kz/a/show/1004370273,3-комнатная квартира · 81.5 м²,72453500,889000,3,81.5,,,"Есильский р-н, ​Аль-Фараби 3/2",Есильский р-н,Астана
762166702,https://krisha.kz/a/show/762166702,4-комнатная квартира · 102.83 м²,47301800,460000,4,102.83,,,Кунаева 14Б,Кунаева 14Б,Конаев
1005683691,https://krisha.kz/a/show/1005683691,2-комнатная квартира · 56.35 м²,27048000,480000,2,56.35,,,"Сарайшык р-н, Сафуан Шаймерденов 1",Сарайшык р-н,Астана
697909156,https://krisha.kz/a/show/697909156,2-комнатная квартира · 51.17 м²,52346910,1023000,2,51.17,,,"Нура р-н, Бухар жырау 20",Нура р-н,Астана
677730583,https://krisha.kz/a/show/677730583,3-комнатная квартира · 90 м²,54100000,601111,3,90,,,"Есильский р-н, Е-321 17/3,17/2, 17/1, 15/1, 15/2, 15/3",Есильский р-н,Астана
669518592,https://krisha.kz/a/show/669518592,2-комнатная квартира · 44.4 м²,13320000,300000,2,44.4,,,"Нура р-н, мкр Уркер, Укили Ыбырай 15",Нура р-н,Астана
1007244972,https://krisha.kz/a/show/1007244972,3-комнатная квартира · 61 м² · 2/9 этаж,39000000,639344,3,61,2,9,"Нура р-н, Туран 55/6",Нура р-н,Астана
695771261,https://krisha.kz/a/show/695771261,2-комнатная квартира · 63.6 м² · 2/12 этаж,50000000,786164,2,63.6,2,12,Муратбаева 14 — Макатаева,Муратбаева 14 — Макатаева,Алматы
1009369239,https://krisha.kz/a/show/1009369239,1-комнатная квартира · 34.24 м² · 4/9 этаж,27000000,788551,1,34.24,4,9,"Нура р-н, Туран 57/8 — Возле Барыс арены",Нура р-н,Астана
1004701382,https://krisha.kz/a/show/1004701382,3-комнатная квартира · 45.6 м² · 2/2 этаж,23500000,515351,3,45.6,2,2,"Алатауский р-н, мкр Самгау, Жайлы — Рыскулова Пертрова",Алатауский р-н,Алматы
1003382675,https://krisha.kz/a/show/1003382675,1-комнатная квартира · 35 м² · 1/12 этаж,24000000,685714,1,35,1,12,"Сарыарка р-н, Чингиз Айтматов 77/10",Сарыарка р-н,Астана
1000446802,https://krisha.kz/a/show/1000446802,2-комнатная квартира · 95 м² · 14/16 этаж,59000000,621053,2,95,14,16,"Ауэзовский р-н, мкр Мамыр-3, Мамыр 3 23 — Саина Шаляпина",Ауэзовский р-н,Алматы
692646453,https://krisha.kz/a/show/692646453,3-комнатная квартира · 95.5 м² · 2/5 этаж,61500000,643979,3,95.5,2,5,"Медеуский р-н, мкр Думан-2 — Халык Арена",Медеуский р-н,Алматы
1010129970,https://krisha.kz/a/show/1010129970,3-комнатная квартира · 75 м² · 2/4 этаж,85000000,1133333,3,75,2,4,"Медеуский р-н, Назарбаева — Жамбыла",Медеуский р-н,Алматы
1010038856,https://krisha.kz/a/show/1010038856,2-комнатная квартира · 45.8 м² · 5/9 этаж,34000000,742358,2,45.8,5,9,"Нура р-н, Е-36, блок F 11",Нура р-н,Астана
1009673133,https://krisha.kz/a/show/1009673133,3-комнатная квартира · 83 м² · 16/17 этаж,67900000,818072,3,83,16,17,"Алмалинский р-н, Ауэзова 2/4",Алмалинский р-н,Алматы
1009656110,https://krisha.kz/a/show/1009656110,1-комнатная квартира · 34.2 м² · 1/4 этаж,23500000,687135,1,34.2,1,4,"Нура р-н, Коргалжынское шоссе 110",Нура р-н,Астана
1008715588,https://krisha.kz/a/show/1008715588,3-комнатная квартира · 101.2 м² · 8/14 этаж,78000000,770751,3,101.2,8,14,"Есильский р-н, Турар Рыскулов 16/2",Есильский р-н,Астана
1008551835,https://krisha.kz/a/show/1008551835,2-комнатная квартира · 78.7 м² · 16/17 этаж,65000000,825921,2,78.7,16,17,"Ауэзовский р-н, Навои 7 — Навои/Джандосова",Ауэзовский р-н,Алматы
1008517304,https://krisha.kz/a/show/1008517304,2-комнатная квартира · 67.4 м² · 5/10 этаж,35000000,519288,2,67.4,5,10,"Наурызбайский р-н, мкр Шугыла — Сакен Жунисова",Наурызбайский р-н,Алматы
1008501427,https://krisha.kz/a/show/1008501427,1-комнатная квартира · 74 м² · 7/16 этаж,32000000,432432,1,74,7,16,"Наурызбайский р-н, мкр Шугыла, Жуалы 21",Наурызбайский р-н,Алматы
1007658062,https://krisha.kz/a/show/1007658062,3-комнатная квартира · 97.7 м² · 7/16 этаж,93000000,951894,3,97.7,7,16,"Бостандыкский р-н, Гагарина 124 — Абая",Бостандыкский р-н,Алматы
1006819973,https://krisha.kz/a/show/1006819973,3-комнатная квартира · 75.4 м² · 9/9 этаж,44000000,583554,3,75.4,9,9,"Жетысуский р-н, Райымбека — Ауезова",Жетысуский р-н,Алматы
1005038770,https://krisha.kz/a/show/1005038770,3-комнатная квартира · 57.9 м² · 4/4 этаж,39500000,682211,3,57.9,4,4,"Бостандыкский р-н, Айманова — Гагарина Тимирязева",Бостандыкский р-н,Алматы
1004066465,https://krisha.kz/a/show/1004066465,3-комнатная квартира · 74 м² · 3/9 этаж,40000000,540541,3,74,3,9,"Алматы р-н, Жумекен Нажимеденова 39/1",Алматы р-н,Астана
1000710041,https://krisha.kz/a/show/1000710041,1-комнатная квартира · 36 м² · 3/10 этаж,27000000,750000,1,36,3,10,"Есильский р-н, Култегин 11/1 — Аллея GreenLine",Есильский р-н,Астана
1010086249,https://krisha.kz/a/show/1010086249,3-комнатная квартира · 96.48 м²,98883318,1024910,3,96.48,,,"Есильский р-н, Бухар жырау 33/2",Есильский р-н,Астана
1005834529,https://krisha.kz/a/show/1005834529,1-комнатная квартира · 41.88 м²,39137560,934517,1,41.88,,,"Нура р-н, Е-899 5/1а",Нура р-н,Астана
1002693742,https://krisha.kz/a/show/1002693742,2-комнатная квартира · 39.55 м²,24125500,610000,2,39.55,,,"Есильский р-н, Е 354 5",Есильский р-н,Астана
1001050474,https://krisha.kz/a/show/1001050474,3-комнатная квартира · 85.6 м²,41088000,480000,3,85.6,,,"Сарайшык р-н, улица Жұмекен Нәжімеденов, дом 52б",Сарайшык р-н,Астана
1002500785,https://krisha.kz/a/show/1002500785,2-комнатная квартира · 64.14 м²,35277000,550000,2,64.14,,,"Сарайшык р-н, Шамши Калдякова — Улы дала",Сарайшык р-н,Астана
1000513121,https://krisha.kz/a/show/1000513121,3-комнатная квартира · 119.61 м²,130853340,1094000,3,119.61,,,"Есильский р-н, ул. Е-314, 12",Есильский р-н,Астана
762071219,https://krisha.kz/a/show/762071219,4-комнатная квартира · 124.04 м²,90177080,727000,4,124.04,,,"Алатауский р-н, мкр Дарабоз, Бауыржана Момышулы 11/12а",Алатауский р-н,Алматы
1010131468,https://krisha.kz/a/show/1010131468,3-комнатная квартира · 64.6 м² · 6/12 этаж,55000000,851393,3,64.6,6,12,"Ауэзовский р-н, мкр Таугуль-1 92 — Жандосова алтынсарина",Ауэзовский р-н,Алматы
688281989,https://krisha.kz/a/show/688281989,3-комнатная квартира · 79.82 м²,55874000,700000,3,79.82,,,"Жетысуский р-н, Райымбека 241",Жетысуский р-н,Алматы
687647154,https://krisha.kz/a/show/687647154,2-комнатная квартира · 72.22 м²,46798800,648003,2,72.22,,,"Аль-Фарабийский р-н, мкр Тараз, Рыскулова 33/2",Аль-Фарабийский р-н,Шымкент
682828220,https://krisha.kz/a/show/682828220,3-комнатная квартира · 78.6 м²,47946000,610000,3,78.6,,,"Наурызбайский р-н, мкр Таусамалы, Жандосова 70Б",Наурызбайский р-н,Алматы
1010109019,https://krisha.kz/a/show/1010109019,2-комнатная квартира · 48.9 м²,21760500,445000,2,48.9,,,Наурызбай Батыра 138,Наурызбай Батыра 138,Кокшетау
677730592,https://krisha.kz/a/show/677730592,4-комнатная квартира · 104.4 м²,54031698,517545,4,104.4,,,"Есильский р-н, Е-321 17/3,17/2, 17/1, 15/1, 15/2, 15/3",Есильский р-н,Астана
1010212369,https://krisha.kz/a/show/1010212369,1-комнатная квартира · 36 м² · 2/9 этаж,14000000,388889,1,36,2,9,"Алматы р-н, Кажымукана 20",Алматы р-н,Астана
